18069,2,31721,1320,2,1,1,1,23606,05/01/2014,2,3300.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
257,2,377,331,2,1,1,1,00269,07/01/2006,3,1039.00,1.70,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
5288,1,8697,1320,2,1,1,1,10565,05/05/2008,2,615.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
990,1,1536,679,2,1,1,1,01032,22/06/2006,6,784.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
1999,1,3251,489,2,1,1,1,02099,06/10/2006,1,3675.50,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
1921,1,3140,1283,2,1,1,1,02048,22/12/2006,6,1715.00,4.30,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
2787,1,4583,1361,2,1,1,1,02961,30/04/2007,2,360.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
3771,1,6142,368,2,1,1,1,08979,22/09/2007,12,3812.00,4.20,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
3929,1,6393,164,2,1,1,1,09151,18/10/2007,5,1590.00,3.35,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
5799,1,9621,851,2,1,1,1,11094,01/07/2008,1,215.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
4070,1,6621,124,2,1,1,1,09294,13/11/2007,1,17.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
4658,1,7595,851,2,1,1,1,09887,31/01/2008,1,328.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
4736,1,7714,571,2,1,1,1,09990,11/02/2008,1,200.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
4873,1,7945,368,2,1,1,1,10114,27/02/2008,6,2434.00,4.10,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
5005,1,8145,679,2,1,1,1,10246,15/03/2008,2,500.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
5257,1,8616,951,2,1,1,1,10518,30/04/2008,12,3884.00,3.95,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6123,1,10179,679,2,1,1,1,11433,03/08/2008,6,992.00,4.25,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6388,1,10683,1326,2,1,1,1,11690,06/09/2008,1,500.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
9130,1,15350,679,2,1,1,1,14517,17/10/2009,3,454.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
11719,1,19927,951,2,1,1,1,17173,17/12/2010,18,4800.00,3.85,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
6787,1,11388,951,2,1,1,1,12100,29/10/2008,6,410.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
13621,1,23666,1320,2,1,1,1,19100,05/11/2011,2,1250.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14044,1,24408,489,2,1,1,1,19528,03/01/2012,1,1440.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14067,1,24459,1326,2,1,1,1,19553,09/01/2012,2,585.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
14769,1,25943,258,2,1,1,1,20258,25/05/2012,6,1818.00,3.80,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
17153,1,30053,258,2,1,1,1,22675,05/07/2013,2,1839.00,4.10,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
17915,1,31424,124,2,1,1,1,23450,13/12/2013,2,149.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
17945,1,31483,1326,2,1,1,1,23478,19/12/2013,3,1681.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
18478,1,32559,1326,2,1,1,1,24014,10/05/2014,4,676.00,4.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
19019,1,33576,694,2,1,1,1,24568,26/09/2014,2,1050.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
19410,1,34334,368,2,1,1,1,24960,09/01/2015,2,2100.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
7422,1,12465,258,2,1,1,1,12753,26/01/2009,2,498.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
312,1,472,416,2,1,1,1,00327,20/01/2006,2,80.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
400,1,616,489,2,1,1,1,00413,09/02/2006,2,1560.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7725,1,12984,1320,2,1,1,1,13062,30/06/2009,1,329.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
2870,1,4724,53,2,1,1,1,03080,13/05/2007,2,890.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
3615,1,5884,951,2,1,1,1,08814,29/08/2007,1,135.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
4183,1,6795,679,2,1,1,1,09411,29/11/2007,3,2855.00,22.75,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
4607,1,7523,851,2,1,1,1,09857,26/01/2008,1,400.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
4874,1,7955,851,2,1,1,1,10132,01/03/2008,1,114.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
5390,1,8874,1361,2,1,1,1,10669,07/05/2008,1,80.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
6075,1,10088,124,2,1,1,1,11381,30/07/2008,3,738.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
7297,1,12240,1283,2,1,1,1,12619,31/12/2008,8,1344.00,4.25,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
8746,1,14712,694,2,1,1,1,14110,15/08/2009,3,487.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
10038,1,16865,1361,2,1,1,1,15452,01/03/2010,24,5016.00,3.90,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
13075,1,22595,1361,2,1,1,1,18545,30/08/2011,18,3600.00,4.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
16538,1,28985,331,2,1,1,1,22055,05/03/2013,2,650.00,0.00,0.00,0.00,N,A,0,NULL,S,0.00,0,0.00,0.00,-
18011,1,31595,1320,2,1,1,1,23545,24/12/2013,3,1130.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
232,1,342,306,2,1,1,1,00248,02/01/2006,1,760.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
276,1,415,368,2,1,1,1,00293,14/01/2006,3,275.00,0.00,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
681,1,1036,258,2,1,1,1,00710,21/04/2006,10,1013.00,0.60,0.00,0.00,N,A,0,NULL,N,0.00,0,0.00,0.00,-
