40250,5510,null,null,16/08/2008,null,3,L,-,228,153.88,0.26,0,0,A,73.86,18/02/2019,N
46415,6406,null,null,09/09/2008,null,0,L,-,100,100,0,0,0,A,0,19/02/2019,N
48790,6787,null,null,29/04/2009,null,6,L,-,60,48.33,0.07,0,0,A,11.6,20/02/2019,N
132064,18682,null,null,05/08/2014,null,1,L,-,146,85,0.56,0,4,A,60.44,21/02/2019,N
50771,7075,null,null,10/12/2008,null,0,L,-,300,300,0,0,0,A,0,22/02/2019,N
52833,7311,null,null,03/08/2009,null,7,L,-,85,66.67,0.09,0,10,A,18.24,23/02/2019,N
56618,7814,null,null,04/05/2009,null,1,L,-,55,42.33,1.24,0,19,A,11.43,24/02/2019,N
63082,8746,null,null,15/11/2009,null,3,L,-,129,113,2.44,0,2,A,13.56,25/02/2019,N
65754,9130,null,null,17/12/2009,null,2,L,-,118,103,2.64,0,10,A,12.36,26/02/2019,N
71972,10038,null,null,01/04/2010,null,1,L,-,209,107,1.85,0,0,A,100.15,27/02/2019,N
83002,11719,null,null,17/10/2011,null,10,L,-,250,147.22,0.75,0,0,A,102.03,28/02/2019,N
92017,13075,null,null,30/12/2011,null,4,L,-,200,111.11,8.89,0,15,A,80,01/03/2019,N
92027,13075,null,null,07/05/2013,null,14,L,-,200,111.11,8.89,0,8,A,80,02/03/2019,N
95402,13621,null,null,05/12/2011,null,1,L,-,625,625,0,0,0,A,0,03/03/2019,N
97521,13948,null,null,23/12/2011,null,0,L,-,200,200,0,0,0,A,0,04/03/2019,N
97525,13948,null,null,23/04/2012,null,4,L,-,232,200,0,0,0,A,32,05/03/2019,N
98873,14146,null,null,25/03/2012,null,2,L,-,115,115,0,0,0,A,0,06/03/2019,N
109791,15634,null,null,05/11/2012,null,1,L,-,180,149.8,0.24,0,0,A,29.96,07/03/2019,N
119848,16950,null,null,30/06/2013,null,1,L,-,500,500,0,0,0,A,0,08/03/2019,N
124759,17646,null,null,15/12/2014,null,14,L,-,204,126.67,1.33,0,0,A,76,09/03/2019,N
127328,18011,null,null,28/02/2014,null,2,L,-,210,210,0,0,0,A,0,10/03/2019,N
128678,18204,null,null,20/06/2014,null,4,L,-,288,193.33,1.87,0,0,A,92.8,11/03/2019,N
128680,18204,null,null,20/08/2014,null,6,L,-,288,193.33,1.87,0,0,A,92.8,12/03/2019,N
2484,257,null,null,07/03/2006,null,2,L,-,263,249.67,0.6,0,0,A,12.73,13/03/2019,N
3448,366,null,null,10/01/2008,null,24,L,-,56.25,32.54,0.28,0,0,A,23.43,14/03/2019,N
6103,681,null,null,21/08/2006,null,4,L,-,77,71.58,0.27,0,0,A,5.15,15/03/2019,N
9612,1134,null,null,23/11/2006,null,4,L,-,124,107.25,0.02,0,0,A,16.73,16/03/2019,N
16174,2032,null,null,29/07/2007,null,7,L,-,116,84.92,0.51,0,5,A,30.57,17/03/2019,N
20150,2570,null,null,24/04/2007,null,1,L,-,167,167,0,0,0,A,0,18/03/2019,N
20906,2683,null,null,11/05/2007,null,1,L,-,109,109,0,0,6,A,0,19/03/2019,N
30877,4070,null,null,13/12/2007,null,1,L,-,17,17,0,0,0,A,0,20/03/2019,N
38844,5288,null,null,05/06/2008,null,1,L,-,205,205,0,0,0,A,0,21/03/2019,N
40251,5510,null,null,16/09/2008,null,4,L,-,228,153.88,0.26,0,12,A,73.86,22/03/2019,N
42029,5770,null,null,25/08/2008,null,2,L,-,515,515,0,0,0,A,0,23/03/2019,N
44141,6049,null,null,30/07/2008,null,1,L,-,40,40,0,0,0,A,0,24/03/2019,N
44587,6123,null,null,03/02/2009,null,6,L,-,132,104.83,0.44,0,3,A,26.73,25/03/2019,N
52836,7311,null,null,03/11/2009,null,10,L,-,85,66.67,0.09,0,10,A,18.24,26/03/2019,N
63237,8762,null,null,19/01/2010,null,5,L,-,162,109.17,0.43,0,58,A,52.4,27/03/2019,N
95118,13570,null,null,29/11/2011,null,1,L,-,350,350,0,0,0,A,0,28/03/2019,N
121429,17178,null,null,25/05/2014,null,10,L,-,192,133.33,1.07,0,0,A,57.6,29/03/2019,N
128681,18204,null,null,20/09/2014,null,7,L,-,288,193.33,1.87,0,0,A,92.8,30/03/2019,N
130960,18546,null,null,30/08/2014,null,3,L,-,290,195,1.4,0,0,A,93.6,31/03/2019,N
1083,114,null,null,24/03/2006,null,3,L,-,86,63.25,0.74,0,0,A,22.01,01/04/2019,N
3434,366,null,null,10/11/2006,null,10,L,-,56.25,32.54,0.28,0,0,A,23.43,02/04/2019,N
4942,538,null,null,14/06/2006,null,3,L,-,114,63.83,0.76,0,0,A,49.41,03/04/2019,N
4945,538,null,null,14/09/2006,null,6,L,-,114,63.83,0.76,0,0,A,49.41,04/04/2019,N
6584,752,null,null,06/06/2006,null,1,L,-,43,33.17,0.87,0,0,A,8.96,05/04/2019,N
8471,990,null,null,22/09/2006,null,3,L,-,89,71.67,0.13,0,0,A,17.2,06/04/2019,N
9854,1162,null,null,30/09/2006,null,2,L,-,200,150.44,0,0,0,A,49.56,07/04/2019,N
9856,1162,null,null,30/11/2006,null,4,L,-,200,150.34,0,0,0,A,49.56,08/04/2019,N
16742,2113,null,null,31/05/2007,null,4,L,-,250,183.33,0.67,0,0,A,66,09/04/2019,N
22952,2977,null,null,21/08/2007,null,3,L,-,180,137.38,0.86,0,0,A,41.76,10/04/2019,N
24904,3256,null,null,03/06/2008,null,11,L,-,129,78.72,0.68,0,7,A,49.6,11/04/2019,N
25515,3328,null,null,17/09/2007,null,2,L,-,100,100,0,0,8.5,A,0,12/04/2019,N
28494,3771,null,null,22/11/2007,null,2,L,-,276,183.25,0.39,0,0,A,92.36,13/04/2019,N
28504,3771,null,null,22/09/2008,null,12,L,-,276,183.25,0.39,0,0,A,92.36,14/04/2019,N
37101,5005,null,null,15/05/2008,null,2,L,-,250,250,0,0,0,A,0,15/04/2019,N
44585,6123,null,null,03/12/2008,null,4,L,-,132,104.83,0.44,0,3,A,26.73,16/04/2019,N
48952,6816,null,null,03/01/2009,null,2,L,-,140,113.33,0.22,0,0,A,26.45,17/04/2019,N
56000,7724,null,null,23/03/2009,null,0,L,-,1000,1000,0,0,0,A,0,18/04/2019,N
63081,8746,null,null,15/10/2009,null,2,L,-,129,113,2.44,0,8,A,13.56,19/04/2019,N
63235,8762,null,null,19/11/2009,null,3,L,-,162,109.17,0.43,0,61,A,52.4,20/04/2019,N
64656,8962,null,null,21/11/2009,null,2,L,-,126,126,0,0,0,A,0,21/04/2019,N
67872,9437,null,null,05/03/2010,null,3,L,-,1028,862.19,60.55,0,0,A,105.26,22/04/2019,N
71973,10038,null,null,01/05/2010,null,2,L,-,209,107,1.85,0,0,A,100.15,23/04/2019,N
71977,10038,null,null,01/09/2010,null,6,L,-,209,107,1.85,0,0,A,100.15,24/04/2019,N
78636,11011,null,null,02/08/2010,null,0,L,-,100,100,0,0,0,A,0,25/04/2019,N
78641,11011,null,null,02/01/2011,null,5,L,-,103,68.9,6.54,0,0,A,27.56,26/04/2019,N
79765,11174,null,null,04/09/2011,null,12,L,-,68,45.75,0.29,0,0,A,21.96,27/04/2019,N
108078,15408,null,null,29/08/2012,null,0,L,-,1200,1200,0,0,0,A,0,28/04/2019,N
120543,17051,null,null,30/08/2013,null,2,L,-,277.5,209.88,0.46,0,0,A,67.16,29/04/2019,N
121426,17178,null,null,25/02/2014,null,7,L,-,192,133.33,1.07,0,0,A,57.6,30/04/2019,N
128686,18204,null,null,20/02/2015,null,12,L,-,288,193.33,1.87,0,0,A,92.8,01/05/2019,N
132330,18721,null,null,08/07/2014,null,0,L,-,549,549,0,0,0,A,0,02/05/2019,N
134372,19025,null,null,30/10/2014,null,1,L,-,549,549,0,0,45,A,0,03/05/2019,N
2597,276,null,null,14/01/2006,null,0,L,-,50,50,0,0,0,A,0,04/05/2019,N
5076,549,null,null,15/09/2006,null,6,L,-,89,58.25,0.69,0,0,A,30.06,05/05/2019,N
5080,549,null,null,15/01/2007,null,10,L,-,89,58.25,0.69,0,0,A,30.06,06/05/2019,N
11358,1400,null,null,10/11/2006,null,2,L,-,272,243,0.57,0,0,A,28.43,07/05/2019,N
15812,1999,null,null,06/11/2006,null,1,L,-,3675.5,3675.5,0,0,0,A,0,08/05/2019,N
16750,2113,null,null,31/01/2008,null,12,L,-,250,183.33,0.67,0,0,A,66,09/05/2019,N
22955,2977,null,null,21/11/2007,null,6,L,-,180,137.38,0.86,0,0,A,41.76,10/05/2019,N
25513,3328,null,null,17/07/2007,null,0,L,-,200,200,0,0,0,A,0,11/05/2019,N
26726,3498,null,null,30/05/2008,null,5,L,-,210,141.58,0.46,0,0,A,67.96,12/05/2019,N
36640,4930,null,null,02/05/2008,null,2,L,-,285,204.83,0.28,0,0,A,79.89,13/05/2019,N
37756,5114,null,null,02/05/2008,null,1,L,-,237,160.75,0.05,0,0,A,76.2,14/05/2019,N
37765,5114,null,null,02/02/2009,null,10,L,-,237,160.75,0.05,0,13,A,76.2,15/05/2019,N
38699,5257,null,null,28/02/2009,null,10,L,-,282,190.75,0.83,0,0,A,90.42,16/05/2019,N
38845,5288,null,null,05/07/2008,null,2,L,-,205,205,0,0,0,A,0,17/05/2019,N
56622,7814,null,null,04/09/2009,null,5,L,-,55,42.33,1.24,0,16,A,11.43,18/05/2019,N
56625,7814,null,null,04/12/2009,null,8,L,-,55,42.33,1.24,0,15,A,11.43,19/05/2019,N
59635,8275,null,null,30/08/2009,null,2,L,-,380,380,0,0,0,A,0,20/05/2019,N
71009,9898,null,null,28/04/2010,null,2,L,-,310,212.5,0.6,0,0,A,96.9,21/05/2019,N
71017,9898,null,null,28/12/2010,null,10,L,-,310,212.5,0.6,0,0,A,96.9,22/05/2019,N
78646,11011,null,null,02/06/2011,null,10,L,-,103,68.9,6.54,0,0,A,27.56,23/05/2019,N
79496,11131,null,null,27/09/2010,null,1,L,-,189,189,0,0,61,A,0,24/05/2019,N
79652,11155,null,null,31/08/2010,null,0,L,-,566,566,0,0,0,A,0,25/05/2019,N
93436,13289,null,null,05/10/2011,null,1,L,-,900,900,0,0,30,A,0,26/05/2019,N
100975,14474,null,null,25/05/2012,null,2,L,-,600,600,0,0,0,A,0,27/05/2019,N
108086,15408,null,null,15/05/2013,null,8,L,-,358,241.67,0.33,0,0,A,116,28/05/2019,N
108090,15408,null,null,15/09/2013,null,12,L,-,358,241.67,0.33,0,0,A,116,29/05/2019,N
109794,15634,null,null,05/02/2013,null,4,L,-,180,149.8,0.24,0,10,A,29.96,30/05/2019,N
121376,17168,null,null,25/08/2013,null,1,L,-,525,525,0,0,10,A,0,31/05/2019,N
124803,17654,null,null,10/10/2013,null,0,L,-,200,200,0,0,0,A,0,01/06/2019,N
128685,18204,null,null,20/01/2015,null,11,L,-,288,193.33,1.87,0,0,A,92.8,02/06/2019,N
130959,18546,null,null,30/07/2014,null,2,L,-,290,195,1.4,0,0,A,93.6,03/06/2019,N
3442,366,null,null,10/07/2007,null,18,L,-,56.25,32.54,0.28,0,0,A,23.43,04/06/2019,N
9608,1134,null,null,23/07/2006,null,0,L,-,100,100,0,0,0,A,0,05/06/2019,N
18039,2279,null,null,05/03/2007,null,1,L,-,102,67.42,0.6,0,0,A,33.98,06/06/2019,N
18049,2279,null,null,05/01/2008,null,11,L,-,102,67.42,0.6,0,0,A,33.98,07/06/2019,N
22944,2975,null,null,20/05/2007,null,0,L,-,100,100,0,0,0,A,0,08/06/2019,N
23845,3102,null,null,04/07/2007,null,1,L,-,108,108,0,0,6,A,0,09/06/2019,N
26730,3498,null,null,30/09/2008,null,9,L,-,210,141.58,0.46,0,0,A,67.96,10/06/2019,N
26732,3498,null,null,30/11/2008,null,11,L,-,210,141.58,0.46,0,0,A,67.96,11/06/2019,N
28493,3771,null,null,22/10/2007,null,1,L,-,276,183.25,0.39,0,0,A,92.36,12/06/2019,N
36287,4873,null,null,27/08/2008,null,6,L,-,339,271.5,0.71,0,0,A,66.79,13/06/2019,N
36288,4874,null,null,01/04/2008,null,1,L,-,114,114,0,0,0,A,0,14/06/2019,N
37761,5114,null,null,02/10/2008,null,6,L,-,237,160.75,0.05,0,0,A,76.2,15/06/2019,N
42210,5799,null,null,01/08/2008,null,1,L,-,215,215,0,0,0,A,0,16/06/2019,N
52747,7297,null,null,30/07/2009,null,7,L,-,168,125,0.5,0,0,A,42.5,17/06/2019,N
52829,7311,null,null,03/04/2009,null,3,L,-,85,66.67,0.09,0,10,A,18.24,18/06/2019,N
56621,7814,null,null,04/08/2009,null,4,L,-,55,42.33,1.24,0,17,A,11.43,19/06/2019,N
56630,7814,null,null,04/05/2010,null,13,L,-,55,42.33,1.24,0,12,A,11.43,20/06/2019,N
59172,8216,null,null,06/09/2009,null,3,L,-,182,139.83,3.58,0,0,A,38.59,21/06/2019,N
64096,8879,null,null,05/11/2009,null,2,L,-,335,299.67,0.27,0,20,A,35.06,22/06/2019,N
71985,10038,null,null,01/05/2011,null,14,L,-,209,107,1.85,0,0,A,100.15,23/06/2019,N
71992,10038,null,null,01/12/2011,null,21,L,-,209,107,1.85,0,15,A,100.15,24/06/2019,N
81245,11425,null,null,21/06/2011,null,8,L,-,198,143.63,8.41,0,0,A,45.96,25/06/2019,N
83008,11719,null,null,17/04/2012,null,16,L,-,250,147.22,0.75,0,5,A,102.03,26/06/2019,N
98213,14044,null,null,03/02/2012,null,1,L,-,700,700,0,0,20,A,0,27/06/2019,N
103146,14769,null,null,25/09/2012,null,4,L,-,278,225,1.7,0,0,A,51.3,28/06/2019,N
108083,15408,null,null,15/02/2013,null,5,L,-,358,241.67,0.33,0,0,A,116,29/06/2019,N
109793,15634,null,null,05/01/2013,null,3,L,-,180,149.8,0.24,0,10,A,29.96,30/06/2019,N
119102,16844,null,null,20/06/2013,null,1,L,-,800,800,0,0,0,A,0,01/07/2019,N
119103,16844,null,null,20/07/2013,null,2,L,-,800,800,0,0,20,A,0,02/07/2019,N
119847,16950,null,null,25/05/2013,null,0,L,-,579,579,0,0,0,A,0,03/07/2019,N
124751,17646,null,null,15/04/2014,null,6,L,-,204,126.67,1.33,0,3,A,76,04/07/2019,N
125187,17703,null,null,30/10/2013,null,0,L,-,300,300,0,0,0,A,0,05/07/2019,N
130965,18546,null,null,30/01/2015,null,8,L,-,290,195,1.4,0,0,A,93.6,06/07/2019,N
134927,19093,null,null,28/02/2015,null,4,L,-,125,83.33,1.67,0,0,A,40,07/07/2019,N
1089,114,null,null,24/09/2006,null,9,L,-,86,63.25,0.74,0,0,A,22.01,08/07/2019,N
2483,257,null,null,07/02/2006,null,1,L,-,263,249.67,0.6,0,0,A,12.73,09/07/2019,N
7083,814,null,null,13/07/2006,null,1,L,-,215,215,0,0,0,A,0,10/07/2019,N
10153,1208,null,null,31/08/2006,null,1,L,-,167,167,0,0,0,A,0,11/07/2019,N
16176,2032,null,null,29/09/2007,null,9,L,-,116,84.92,0.51,0,0,A,30.57,12/07/2019,N
16177,2032,null,null,29/10/2007,null,10,L,-,116,84.92,0.51,0,0,A,30.57,13/07/2019,N
16179,2032,null,null,29/12/2007,null,12,L,-,116,84.92,0.51,0,0,A,30.57,14/07/2019,N
16740,2113,null,null,31/03/2007,null,2,L,-,250,183.33,0.67,0,0,A,66,15/07/2019,N
18044,2279,null,null,05/08/2007,null,6,L,-,102,67.42,0.6,0,0,A,33.98,16/07/2019,N
22953,2977,null,null,21/09/2007,null,4,L,-,180,137.38,0.86,0,0,A,41.76,17/07/2019,N
24906,3256,null,null,03/08/2008,null,13,L,-,129,78.72,0.68,0,0,A,49.6,18/07/2019,N
26729,3498,null,null,30/08/2008,null,8,L,-,210,141.58,0.46,0,0,A,67.96,19/07/2019,N
36644,4930,null,null,02/09/2008,null,6,L,-,285,204.83,0.28,0,0,A,79.89,20/07/2019,N
37760,5114,null,null,02/09/2008,null,5,L,-,237,160.75,0.05,0,0,A,76.2,21/07/2019,N
37763,5114,null,null,02/12/2008,null,8,L,-,237,160.75,0.05,0,0,A,76.2,22/07/2019,N
38692,5257,null,null,30/07/2008,null,3,L,-,282,190.75,0.83,0,0,A,90.42,23/07/2019,N
41301,5679,null,null,04/10/2008,null,4,L,-,735,583.33,0.12,0,12,A,151.55,24/07/2019,N
41302,5679,null,null,04/11/2008,null,5,L,-,735,583.33,0.12,0,12,A,151.55,25/07/2019,N
47961,6665,null,null,13/03/2009,null,5,L,-,83,70,0.4,0,69,A,12.6,26/07/2019,N
52743,7297,null,null,28/03/2009,null,3,L,-,168,125,0.5,0,0,A,42.5,27/07/2019,N
56001,7724,null,null,30/04/2009,null,1,L,-,1200,1115.67,0.65,0,0,A,83.68,28/07/2019,N
63080,8746,null,null,15/09/2009,null,1,L,-,129,113,2.44,0,0,A,13.56,29/07/2019,N
64657,8962,null,null,21/12/2009,null,3,L,-,126,126,0,0,0,A,0,30/07/2019,N
81237,11425,null,null,21/10/2010,null,0,L,-,250,250,0,0,0,A,0,31/07/2019,N
81244,11425,null,null,21/05/2011,null,7,L,-,198,143.63,8.41,0,0,A,45.96,01/08/2019,N
89134,12662,null,null,18/11/2011,null,6,L,-,260,206.25,0.95,0,0,A,52.8,02/08/2019,N
103047,14759,null,null,25/07/2012,null,2,L,-,165,165,0,0,0,A,0,03/08/2019,N
108081,15408,null,null,15/12/2012,null,3,L,-,358,241.67,0.33,0,0,A,116,04/08/2019,N
126823,17945,null,null,28/02/2014,null,2,L,-,427,427,0,0,3,A,0,05/08/2019,N
130486,18478,null,null,22/06/2014,null,1,L,-,139,119.5,0.38,0,1,A,19.12,06/08/2019,N
130958,18546,null,null,30/06/2014,null,1,L,-,290,195,1.4,0,0,A,93.6,07/08/2019,N
1092,114,null,null,24/12/2006,null,12,L,-,86,63.25,0.74,0,0,A,22.01,08/08/2019,N
3728,401,null,null,04/02/2006,null,0,L,-,239,239,0,0,0,A,0,09/08/2019,N
3729,401,null,null,04/03/2006,null,1,L,-,184,183.67,0.33,0,6,A,0,10/08/2019,N
5072,549,null,null,15/05/2006,null,2,L,-,89,58.25,0.69,0,0,A,30.06,11/08/2019,N
5317,574,null,null,24/04/2006,null,1,L,-,175,116.58,1.06,0,0,A,57.36,12/08/2019,N
6101,681,null,null,21/06/2006,null,2,L,-,77,71.58,0.27,0,0,A,5.15,13/08/2019,N
6873,783,null,null,30/10/2006,null,5,L,-,362,293.17,0.23,0,0,A,68.6,14/08/2019,N
12195,1531,null,null,29/05/2007,null,8,L,-,144,114,1.27,0,0,A,28.73,15/08/2019,N
16743,2113,null,null,30/06/2007,null,5,L,-,250,183.33,0.67,0,0,A,66,16/08/2019,N
18042,2279,null,null,05/06/2007,null,4,L,-,102,67.42,0.6,0,0,A,33.98,17/08/2019,N
22227,2870,null,null,13/06/2007,null,1,L,-,445,445,0,0,0,A,0,18/08/2019,N
26724,3498,null,null,29/03/2008,null,3,L,-,210,141.58,0.46,0,0,A,67.96,19/08/2019,N
40252,5510,null,null,16/10/2008,null,5,L,-,228,153.88,0.26,0,12,A,73.86,20/08/2019,N
52826,7311,null,null,03/01/2009,null,0,L,-,150,150,0,0,0,A,0,21/08/2019,N
67873,9437,null,null,05/04/2010,null,4,L,-,1028,862.19,60.55,0,2,A,105.26,22/08/2019,N
75740,10604,null,null,29/07/2010,null,2,L,-,265,265,0,0,0,A,0,23/08/2019,N
82905,11706,null,null,14/01/2011,null,1,L,-,241,199.8,1.24,0,0,A,39.96,24/08/2019,N
83007,11719,null,null,17/03/2012,null,15,L,-,250,147.22,0.75,0,10,A,102.03,25/08/2019,N
89128,12662,null,null,18/05/2011,null,0,L,-,300,300,0,0,0,A,0,26/08/2019,N
92021,13075,null,null,30/04/2012,null,8,L,-,200,111.11,8.89,0,20,A,80,27/08/2019,N
95403,13621,null,null,05/01/2012,null,2,L,-,625,625,0,0,10,A,0,28/08/2019,N
98418,14074,null,null,11/03/2012,null,2,L,-,200,200,0,0,0,A,0,29/08/2019,N
111968,15914,null,null,05/07/2013,null,7,L,-,472,319.92,0.44,0,5,A,151.64,30/08/2019,N
124587,17624,null,null,30/01/2014,null,2,L,-,482,372,0,0,0,A,110,31/08/2019,N
124592,17624,null,null,30/06/2014,null,7,L,-,482,372,0,0,0,A,110,01/09/2019,N
1085,114,null,null,24/05/2006,null,5,L,-,86,63.25,0.74,0,0,A,22.01,02/09/2019,N
